datetime,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed,Solar Generation (kWh),gti,ghi,dni,azimuth
2005-01-01 00:30:00,158.21,0.17,3.2,0,0,0,0,21.3,86.33,993,0,0,0,0,23.700000000000003,228,1.9,0.0,0.0,0,0,1.8276571410196438
2005-01-01 01:30:00,146.31,0.17,3.3000000000000003,0,0,0,0,21.5,90.36,993,0,0,0,0,23.200000000000003,231,1.8,0.0,0.0,0,0,1.7805869166126156
2005-01-01 02:30:00,133.04,0.17,3.3000000000000003,0,0,0,0,21.700000000000003,93.42,993,0,0,0,0,22.8,234,1.7000000000000002,0.0,0.0,0,0,1.7974096744747228
2005-01-01 03:30:00,119.35,0.17,3.3000000000000003,0,0,0,0,21.8,95.79,994,0,0,0,0,22.5,234,1.5,0.0,0.0,0,0,1.8363987069154204
2005-01-01 04:30:00,105.56,0.17,3.4000000000000004,0,0,0,0,21.9,97.32,995,0,0,0,0,22.3,232,1.3,0.0,0.0,0,0,1.8904737597054715
2005-01-01 05:30:00,91.81,0.17,3.5,0,0,0,1,21.9,92.75,995,0,0,0,0,23.1,228,1.7000000000000002,0.0,0.0,0,0,1.9601318987258787
2005-01-01 06:30:00,78.19,0.17,3.5,73,102,94,0,22.0,82.10000000000001,996,73,102,0,94,25.3,232,2.2,2.994819341035197,244.37530322604627,94,102,2.0497422971960337
2005-01-01 07:30:00,65.08,0.17,3.5,186,266,298,0,21.9,69.29,996,186,266,0,298,28.0,244,2.2,8.447804247944884,689.3353119498069,298,266,2.1675637809304282
2005-01-01 08:30:00,52.68,0.17,3.5,262,386,496,0,21.6,59.13,996,262,386,0,496,30.5,258,1.4,13.594794775462134,1109.3263790666779,496,386,2.326815010995395
2005-01-01 09:30:00,41.73,0.17,3.4000000000000004,236,622,700,7,21.1,50.88,995,403,235,0,579,32.6,152,0.8,9.876047728862849,805.8790476428273,579,235,2.5454025989103073
2005-01-01 10:30:00,33.71,0.17,3.4000000000000004,252,662,802,0,19.9,42.6,994,252,662,0,802,34.4,54,1.0,23.122623461592674,1886.790980138121,802,662,2.836772382919715
2005-01-01 11:30:00,31.0,0.17,3.3000000000000003,258,672,834,0,18.8,37.43,993,258,672,0,834,35.5,73,1.6,9.73796005296371,794.6111834323713,834,672,3.1827244293596646
2005-01-01 12:30:00,34.88,0.17,3.2,252,651,787,0,18.1,34.910000000000004,992,252,651,0,787,36.0,84,1.9,19.18910111027192,1565.8181240531965,787,651,3.5204345516079725
2005-01-01 13:30:00,43.61,0.17,3.2,234,604,672,0,17.5,33.67,991,234,604,0,672,36.0,94,1.9,6.707135247453171,547.2978578093163,672,604,3.7949454554508337
2005-01-01 14:30:00,54.91,0.17,3.1,201,521,500,0,17.1,33.79,991,201,521,0,500,35.4,105,1.8,11.620818546979894,948.2512074239,500,521,3.998232714961079
2005-01-01 15:30:00,67.49,0.17,3.1,146,377,291,0,16.900000000000002,36.4,991,146,377,0,291,33.9,120,1.4,7.5254982853674965,614.075747480008,291,377,4.146523963299018
2005-01-01 16:30:00,80.69,0.17,3.0,58,141,81,0,19.200000000000003,48.15,992,58,141,0,81,31.5,147,0.9,1.4782593045227284,120.62499424910065,81,141,4.256945090207288
2005-01-01 17:30:00,94.38,0.17,3.0,0,0,0,7,19.200000000000003,53.57,993,0,0,0,0,29.6,173,0.9,0.0,0.0,0,0,4.341492212546434
2005-01-01 18:30:00,108.14,0.17,2.9000000000000004,0,0,0,7,19.200000000000003,56.58,994,0,0,0,0,28.700000000000003,189,1.0,0.0,0.0,0,0,4.407469440337678
2005-01-01 19:30:00,121.94,0.17,2.9000000000000004,0,0,0,7,19.5,60.53,994,0,0,0,0,27.8,201,0.9,0.0,0.0,0,0,4.45846351038827
2005-01-01 20:30:00,135.59,0.17,2.8000000000000003,0,0,0,0,19.6,63.54,995,0,0,0,0,27.1,209,0.9,0.0,0.0,0,0,4.493912585565151
2005-01-01 21:30:00,148.72,0.17,2.8000000000000003,0,0,0,0,19.6,66.82000000000001,995,0,0,0,0,26.3,211,0.9,0.0,0.0,0,0,4.503507343547499
2005-01-01 22:30:00,160.14,0.17,2.8000000000000003,0,0,0,0,19.8,70.97,994,0,0,0,0,25.4,207,0.9,0.0,0.0,0,0,4.421012980701493
2005-01-01 23:30:00,165.03,0.17,2.8000000000000003,0,0,0,0,19.9,76.24,994,0,0,0,0,24.4,202,1.0,0.0,0.0,0,0,2.6872037028098075
2005-01-02 00:30:00,158.35,0.17,2.9000000000000004,0,0,0,0,20.200000000000003,81.10000000000001,994,0,0,0,0,23.6,200,1.0,0.0,0.0,0,0,1.8233869947710541
2005-01-02 01:30:00,146.44,0.17,3.0,0,0,0,0,20.4,85.95,994,0,0,0,0,22.9,202,1.1,0.0,0.0,0,0,1.777624553748086
2005-01-02 02:30:00,133.16,0.17,3.1,0,0,0,0,20.6,89.82000000000001,994,0,0,0,0,22.4,206,1.2000000000000002,0.0,0.0,0,0,1.795034128205868
2005-01-02 03:30:00,119.47,0.17,3.2,0,0,0,0,20.8,92.28,994,0,0,0,0,22.1,213,1.0,0.0,0.0,0,0,1.8342916550082045
2005-01-02 04:30:00,105.66,0.17,3.2,0,0,0,0,20.9,93.81,995,0,0,0,0,21.9,221,0.8,0.0,0.0,0,0,1.8884632309476816
2005-01-02 05:30:00,91.91,0.17,3.3000000000000003,0,0,0,0,20.9,89.45,996,0,0,0,0,22.700000000000003,248,0.8,0.0,0.0,0,0,1.9580971054947174
2005-01-02 06:30:00,78.27,0.17,3.3000000000000003,78,120,103,0,21.0,79.2,996,78,120,0,103,24.9,288,1.1,3.382309471918714,275.99424495460744,103,120,2.047576248243613
2005-01-02 07:30:00,65.15,0.17,3.3000000000000003,184,305,312,0,21.1,67.75,997,184,305,0,312,27.6,314,1.4,9.44206549291313,770.4663804906675,312,305,2.1651578586694344
2005-01-02 08:30:00,52.73,0.17,3.2,245,452,519,0,20.9,57.83,996,245,452,0,519,30.1,341,1.5,15.233484484420993,1243.0423895896363,519,452,2.3240680079552685
2005-01-02 09:30:00,41.74,0.17,3.1,228,644,708,0,19.700000000000003,47.46,996,228,644,0,708,32.300000000000004,194,1.8,16.30926515952241,1330.8253904139056,708,644,2.5422940968127126
2005-01-02 10:30:00,33.67,0.17,2.9000000000000004,243,689,816,0,17.400000000000002,37.37,995,243,689,0,816,34.0,36,2.2,23.61326963266249,1926.8273874061601,816,689,2.833557603502039
2005-01-02 11:30:00,30.91,0.17,2.7,248,698,847,0,14.9,29.69,993,248,698,0,847,35.2,47,2.4000000000000004,10.588604024009076,864.0231761737313,847,698,3.1800454550469412
2005-01-02 12:30:00,34.75,0.17,2.6,214,739,821,0,12.5,24.55,992,214,739,0,821,35.9,57,2.3000000000000003,22.290106831915246,1818.8581666189511,821,739,3.5188066066485972
2005-01-02 13:30:00,43.47,0.17,2.5,204,684,700,0,10.7,21.68,991,204,684,0,700,36.0,66,2.0,7.989628273789738,651.9484515536303,700,684,3.7942908347049937
2005-01-02 14:30:00,54.78,0.17,2.4000000000000004,181,593,523,0,9.8,21.01,991,181,593,0,523,35.4,77,1.5,13.139768791075603,1072.196555779323,523,593,3.9982274569357426
2005-01-02 15:30:00,67.36,0.17,2.4000000000000004,138,434,305,7,9.7,22.94,991,199,41,0,215,33.800000000000004,104,0.9,3.1036240192084636,253.25369393785914,215,41,4.146923530930341
2005-01-02 16:30:00,80.56,0.17,2.4000000000000004,62,163,89,7,15.1,37.53,992,62,163,5,89,31.3,147,0.6000000000000001,1.924334206662911,157.024415068373,89,163,4.257625205075334
2005-01-02 17:30:00,94.26,0.17,2.4000000000000004,0,0,0,7,13.9,38.24,993,0,0,0,0,29.6,176,0.8,0.0,0.0,0,0,4.34241488514147
2005-01-02 18:30:00,108.04,0.17,2.3000000000000003,0,0,0,0,13.9,40.16,993,0,0,0,0,28.8,185,0.9,0.0,0.0,0,0,4.408663506686613
2005-01-02 19:30:00,121.84,0.17,2.3000000000000003,0,0,0,0,14.4,42.85,994,0,0,0,0,28.200000000000003,182,0.7000000000000001,0.0,0.0,0,0,4.4600376870953635
2005-01-02 20:30:00,135.5,0.17,2.3000000000000003,0,0,0,0,14.7,45.28,994,0,0,0,0,27.6,161,0.5,0.0,0.0,0,0,4.49613460797129
2005-01-02 21:30:00,148.66,0.17,2.3000000000000003,0,0,0,0,15.0,48.68,994,0,0,0,0,26.700000000000003,112,0.4,0.0,0.0,0,0,4.507138089595964
2005-01-02 22:30:00,160.13,0.17,2.3000000000000003,0,0,0,0,15.3,53.0,994,0,0,0,0,25.6,67,0.5,0.0,0.0,0,0,4.429695230444155
2005-01-02 23:30:00,165.13,0.17,2.2,0,0,0,0,15.1,56.66,994,0,0,0,0,24.200000000000003,61,0.6000000000000001,0.0,0.0,0,0,2.703397764035627
2005-01-03 00:30:00,158.49,0.17,2.2,0,0,0,0,14.6,58.85,994,0,0,0,0,23.1,82,0.7000000000000001,0.0,0.0,0,0,1.8185625660187779
2005-01-03 01:30:00,146.57,0.17,2.1,0,0,0,0,14.3,61.68,994,0,0,0,0,22.0,105,0.9,0.0,0.0,0,0,1.774375491453748
2005-01-03 02:30:00,133.28,0.17,2.0,0,0,0,0,14.3,65.37,994,0,0,0,0,21.0,114,1.0,0.0,0.0,0,0,1.7924615199375473
2005-01-03 03:30:00,119.58,0.17,1.9,0,0,0,0,14.3,69.22,994,0,0,0,0,20.1,113,1.0,0.0,0.0,0,0,1.8320296871084256
2005-01-03 04:30:00,105.76,0.17,1.9,0,0,0,0,14.3,71.95,995,0,0,0,0,19.5,106,1.0,0.0,0.0,0,0,1.8863206625303433
2005-01-03 05:30:00,92.0,0.17,1.8,0,0,0,0,14.2,68.08,996,0,0,0,0,20.3,93,1.2000000000000002,0.0,0.0,0,0,1.9559435015813875
2005-01-03 06:30:00,78.35000000000001,0.17,1.8,92,97,112,0,14.4,59.56,996,92,97,0,112,22.700000000000003,69,1.9,3.036366123750606,247.76549357410084,112,97,2.0452994851001316
2005-01-03 07:30:00,65.21000000000001,0.17,1.7000000000000002,203,303,330,0,10.2,37.87,997,203,303,0,330,25.6,47,2.9000000000000004,9.704957622906518,791.9182066835185,330,303,2.162647488202288
2005-01-03 08:30:00,52.77,0.17,1.7000000000000002,260,439,526,0,5.4,23.33,996,260,439,0,526,28.3,43,3.4000000000000004,15.10280380845672,1232.3789317386147,526,439,2.32122535641241
2005-01-03 09:30:00,41.75,0.17,1.7000000000000002,162,813,768,0,3.7,18.11,996,162,813,0,768,30.6,48,3.4000000000000004,19.063338961615806,1555.5560148197314,768,813,2.539109123877011
2005-01-03 10:30:00,33.63,0.17,1.7000000000000002,183,824,869,0,3.2,15.84,995,183,824,0,869,32.4,54,3.1,26.637481767253252,2173.6011233988784,869,824,2.830307385180112
2005-01-03 11:30:00,30.81,0.17,1.8,202,804,893,0,3.4000000000000004,14.86,993,202,804,0,893,33.7,59,2.7,12.089991396197775,986.5354056464934,893,804,3.177395571969489
2005-01-03 12:30:00,34.61,0.17,1.8,211,761,837,0,3.6,14.61,992,211,761,0,837,34.300000000000004,63,2.2,24.15777564026866,1971.2587221761453,837,761,3.5172683438503562
2005-01-03 13:30:00,43.33,0.17,1.8,207,696,713,0,3.9,14.76,991,207,696,0,713,34.5,67,1.7000000000000002,9.31158638717837,759.8193706387898,713,696,3.793757300627559
2005-01-03 14:30:00,54.64,0.17,1.8,184,600,531,0,4.4,15.66,991,184,600,0,531,34.1,69,1.1,13.709446844197075,1118.6819130311771,531,600,3.9983518673969916
2005-01-03 15:30:00,67.23,0.17,1.8,139,444,311,0,5.4,18.35,991,139,444,0,311,32.5,92,0.5,9.216567374356304,752.0658812204247,311,444,4.1474527983147995
2005-01-03 16:30:00,80.44,0.17,1.8,61,180,91,0,10.9,30.58,992,61,180,0,91,30.1,159,0.3,2.2997399608810145,187.6572795496544,91,180,4.258434632089114
2005-01-03 17:30:00,94.14,0.17,1.7000000000000002,0,0,0,0,8.700000000000001,28.75,992,0,0,0,0,28.6,209,0.4,0.0,0.0,0,0,4.343469782017302
2005-01-03 18:30:00,107.93,0.17,1.7000000000000002,0,0,0,0,8.1,28.63,993,0,0,0,0,28.0,139,0.3,0.0,0.0,0,0,4.409998467128528
2005-01-03 19:30:00,121.74,0.17,1.7000000000000002,0,0,0,0,7.7,29.51,994,0,0,0,0,27.0,54,0.5,0.0,0.0,0,0,4.461770582223698
2005-01-03 20:30:00,135.42000000000002,0.17,1.7000000000000002,0,0,0,0,7.9,33.26,994,0,0,0,0,25.200000000000003,48,0.9,0.0,0.0,0,0,4.498549611884256
2005-01-03 21:30:00,148.61,0.17,1.8,0,0,0,0,8.9,39.46,994,0,0,0,0,23.5,54,1.1,0.0,0.0,0,0,4.511032366623604
2005-01-03 22:30:00,160.13,0.17,1.8,0,0,0,0,9.3,43.9,994,0,0,0,0,22.200000000000003,66,1.1,0.0,0.0,0,0,4.438816872468065
2005-01-03 23:30:00,165.24,0.17,1.9,0,0,0,0,9.6,47.0,993,0,0,0,0,21.4,79,1.1,0.0,0.0,0,0,2.7195534395850673
2005-01-04 00:30:00,158.64,0.17,1.9,0,0,0,0,10.0,50.16,993,0,0,0,0,20.700000000000003,87,1.1,0.0,0.0,0,0,1.8131734776617237
2005-01-04 01:30:00,146.71,0.17,1.9,0,0,0,0,10.1,52.45,993,0,0,0,0,20.1,90,1.1,0.0,0.0,0,0,1.7708387576699671
2005-01-04 02:30:00,133.41,0.17,1.9,0,0,0,0,10.0,53.61,993,0,0,0,0,19.700000000000003,90,1.0,0.0,0.0,0,0,1.7896923290167184
2005-01-04 03:30:00,119.69,0.17,1.9,0,0,0,0,9.9,54.59,994,0,0,0,0,19.3,88,1.0,0.0,0.0,0,0,1.8296137184081989
2005-01-04 04:30:00,105.87,0.17,1.9,0,0,0,0,9.6,54.93,995,0,0,0,0,18.9,80,1.0,0.0,0.0,0,0,1.8840471754979085
2005-01-04 05:30:00,92.09,0.17,1.8,0,0,0,0,9.3,51.33,995,0,0,0,0,19.6,70,1.2000000000000002,0.0,0.0,0,0,1.9536723534741913
2005-01-04 06:30:00,78.43,0.17,1.8,79,25,83,0,9.9,46.43,996,79,25,0,83,21.9,57,2.4000000000000004,1.4303497805073158,116.71560836453006,83,25,2.0429134036800076
2005-01-04 07:30:00,65.27,0.17,1.8,225,180,301,0,6.4,30.75,996,225,180,0,301,24.8,50,4.0,7.086222917949382,578.2311642553555,301,180,2.160034174780889
2005-01-04 08:30:00,52.81,0.17,1.8,314,325,510,0,4.4,23.01,996,314,325,0,510,27.3,52,4.7,12.676809142770342,1034.4193506952545,510,325,2.3182886043143434
2005-01-04 09:30:00,41.76,0.17,1.8,448,231,620,0,3.9,19.62,996,448,231,0,620,29.5,55,4.7,10.344621230897374,844.1143395265095,620,231,2.535849138607469
2005-01-04 10:30:00,33.58,0.17,1.8,496,270,721,0,4.1000000000000005,17.69,995,496,270,0,721,31.5,57,4.5,13.943387906660579,1137.7713510126953,721,270,2.8270230719745264
2005-01-04 11:30:00,30.7,0.17,1.8,510,283,753,0,4.5,16.73,993,510,283,0,753,33.0,59,4.2,9.97744682130512,814.1531473933187,753,283,3.174776387220727
2005-01-04 12:30:00,34.47,0.17,1.8,510,222,693,0,5.0,16.490000000000002,992,510,222,0,693,33.9,60,3.8,12.849785994952043,1048.5341489148957,693,222,3.5158217247777537
2005-01-04 13:30:00,43.18,0.17,1.8,448,191,587,0,5.5,16.87,991,448,191,0,587,34.1,60,3.3000000000000003,7.692272467346438,627.6844118601746,587,191,3.7933465736293694
2005-01-04 14:30:00,54.5,0.17,1.8,346,134,424,0,6.0,18.2,991,346,134,0,424,33.4,60,2.4000000000000004,6.860756871743852,559.8332820680417,424,134,3.998607074496862
2005-01-04 15:30:00,67.09,0.17,1.7000000000000002,200,57,223,0,9.3,25.97,991,200,57,0,223,31.1,56,1.4,3.4591510691694096,282.2644691284708,223,57,4.1481123170428855
2005-01-04 16:30:00,80.31,0.17,1.7000000000000002,34,3,35,0,13.3,39.37,992,34,3,0,35,28.4,49,1.1,0.45311439960235456,36.97383921683839,35,3,4.259373448182284
2005-01-04 17:30:00,94.02,0.17,1.7000000000000002,0,0,0,0,10.8,36.56,992,0,0,0,0,26.9,41,1.3,0.0,0.0,0,0,4.344656567636332
2005-01-04 18:30:00,107.82,0.17,1.6,0,0,0,0,10.0,36.79,993,0,0,0,0,25.9,38,1.5,0.0,0.0,0,0,4.411473561249011
2005-01-04 19:30:00,121.65,0.17,1.6,0,0,0,0,9.2,36.97,994,0,0,0,0,24.9,38,1.7000000000000002,0.0,0.0,0,0,4.463660887090905
2005-01-04 20:30:00,135.34,0.17,1.6,0,0,0,0,8.700000000000001,37.77,994,0,0,0,0,24.0,37,1.9,0.0,0.0,0,0,4.501155389394025
2005-01-04 21:30:00,148.55,0.17,1.7000000000000002,0,0,0,0,8.4,39.25,994,0,0,0,0,23.0,36,2.0,0.0,0.0,0,0,4.515186052323551
2005-01-04 22:30:00,160.14,0.17,1.7000000000000002,0,0,0,0,8.200000000000001,40.92,994,0,0,0,0,22.1,35,2.1,0.0,0.0,0,0,4.448368784944289
2005-01-04 23:30:00,165.35,0.17,1.7000000000000002,0,0,0,0,7.9,42.15,994,0,0,0,0,21.3,34,2.1,0.0,0.0,0,0,2.7357301808144414
2005-01-05 00:30:00,158.79,0.17,1.7000000000000002,0,0,0,0,7.7,43.55,994,0,0,0,0,20.5,36,2.1,0.0,0.0,0,0,1.8072096063650966
2005-01-05 01:30:00,146.84,0.17,1.7000000000000002,0,0,0,0,7.5,45.07,994,0,0,0,0,19.8,42,2.0,0.0,0.0,0,0,1.7670136271092565
2005-01-05 02:30:00,133.53,0.17,1.7000000000000002,0,0,0,0,7.5,46.48,994,0,0,0,0,19.200000000000003,49,1.9,0.0,0.0,0,0,1.7867271906310431
2005-01-05 03:30:00,119.8,0.17,1.7000000000000002,0,0,0,0,7.300000000000001,47.67,994,0,0,0,0,18.6,55,2.0,0.0,0.0,0,0,1.8270447709104767
2005-01-05 04:30:00,105.96,0.17,1.7000000000000002,0,0,0,0,7.0,48.32,995,0,0,0,0,18.1,58,2.0,0.0,0.0,0,0,1.8816439675849708
2005-01-05 05:30:00,92.18,0.17,1.7000000000000002,0,0,0,0,6.800000000000001,45.62,996,0,0,0,0,18.8,58,2.5,0.0,0.0,0,0,1.951284982335451
2005-01-05 06:30:00,78.51,0.17,1.7000000000000002,77,19,81,0,6.5,38.45,997,77,19,0,81,21.200000000000003,53,3.9,1.292768646219304,105.48907761887426,81,19,2.0404194350947336
2005-01-05 07:30:00,65.33,0.17,1.7000000000000002,235,147,296,0,5.0,29.13,997,235,147,0,296,24.1,48,5.5,6.420114203323167,523.8771279741467,296,147,2.157319438376438
2005-01-05 08:30:00,52.84,0.17,1.7000000000000002,338,276,505,0,4.1000000000000005,23.05,997,338,276,0,505,27.0,49,6.300000000000001,11.651244445469482,950.7339408787828,505,276,2.315259291167768
2005-01-05 09:30:00,41.75,0.17,1.7000000000000002,435,269,635,0,4.2,20.03,996,435,269,0,635,29.5,51,6.4,10.97971269142141,895.9373881208822,635,269,2.532515569111793
2005-01-05 10:30:00,33.53,0.17,1.7000000000000002,476,315,739,0,4.6000000000000005,18.23,995,476,315,0,739,31.6,53,6.2,14.847415457580649,1211.539409023309,739,315,2.8237059737185395
2005-01-05 11:30:00,30.59,0.17,1.6,478,336,767,0,4.9,17.05,994,478,336,0,767,33.2,53,6.0,10.689315147320839,872.2411380922756,767,336,3.17218950309473
2005-01-05 12:30:00,34.32,0.17,1.6,455,334,731,0,5.1000000000000005,16.46,993,455,334,0,731,34.1,52,5.7,15.85779067919309,1293.985367539216,731,334,3.5144687253860862
2005-01-05 13:30:00,43.03,0.17,1.6,411,283,618,0,5.4,16.6,992,411,283,0,618,34.300000000000004,51,5.4,8.800997106360876,718.1556186340983,618,283,3.79306036597918
2005-01-05 14:30:00,54.35,0.17,1.6,331,203,449,0,5.7,17.64,992,331,203,1,449,33.6,49,4.6000000000000005,8.06084695919361,657.7598497914004,449,203,3.998994169051558
2005-01-05 15:30:00,66.96000000000001,0.17,1.6,205,95,242,0,7.6,23.17,992,205,95,0,242,31.1,44,3.2,4.205222961288097,343.1434484935208,242,95,4.148902584317805
2005-01-05 16:30:00,80.19,0.17,1.5,46,7,47,0,9.3,31.27,993,46,7,0,47,27.9,39,2.4000000000000004,0.6411723592900309,52.31924596409881,47,7,4.260441668780626
2005-01-05 17:30:00,93.91,0.17,1.5,0,0,0,0,8.4,32.7,993,0,0,0,0,26.1,37,2.6,0.0,0.0,0,0,4.345974843150676
2005-01-05 18:30:00,107.71,0.17,1.5,0,0,0,0,7.6,32.03,994,0,0,0,0,25.5,35,2.9000000000000004,0.0,0.0,0,0,4.413087966660887
2005-01-05 19:30:00,121.55,0.17,1.5,0,0,0,0,6.9,31.81,995,0,0,0,0,24.8,33,3.2,0.0,0.0,0,0,4.465707236459553
2005-01-05 20:30:00,135.26,0.17,1.5,0,0,0,0,6.2,31.81,995,0,0,0,0,24.0,32,3.4000000000000004,0.0,0.0,0,0,4.503949693137688
2005-01-05 21:30:00,148.5,0.17,1.5,0,0,0,0,5.7,32.15,995,0,0,0,0,23.200000000000003,33,3.6,0.0,0.0,0,0,4.519595049755368
2005-01-05 22:30:00,160.14,0.17,1.4,0,0,0,0,5.300000000000001,33.15,994,0,0,0,0,22.3,34,3.7,0.0,0.0,0,0,4.458342162963119
2005-01-05 23:30:00,165.47,0.17,1.4,0,0,0,0,5.300000000000001,35.02,994,0,0,0,0,21.4,36,3.8,0.0,0.0,0,0,2.751999334564781
2005-01-06 00:30:00,158.94,0.17,1.4,0,0,0,0,5.2,36.55,994,0,0,0,0,20.6,39,3.9,0.0,0.0,0,0,1.8006611763587332
2005-01-06 01:30:00,146.98,0.17,1.4,0,0,0,0,5.0,37.7,994,0,0,0,0,19.9,41,3.9,0.0,0.0,0,0,1.7628996385962972
2005-01-06 02:30:00,133.65,0.17,1.4,0,0,0,0,4.800000000000001,38.46,994,0,0,0,0,19.3,43,3.9,0.0,0.0,0,0,1.783566900266816
2005-01-06 03:30:00,119.91,0.17,1.4,0,0,0,0,4.5,39.05,995,0,0,0,0,18.7,46,3.8,0.0,0.0,0,0,1.8243239741802728
2005-01-06 04:30:00,106.06,0.17,1.4,0,0,0,0,4.2,39.84,996,0,0,0,0,18.1,48,3.7,0.0,0.0,0,0,1.8791123125227938
2005-01-06 05:30:00,92.26,0.17,1.3,0,0,0,0,4.1000000000000005,38.86,997,0,0,0,0,18.4,48,4.1000000000000005,0.0,0.0,0,0,1.9487827626471816
2005-01-06 06:30:00,78.58,0.17,1.3,73,13,76,0,3.9,34.27,997,73,13,0,76,20.200000000000003,49,5.300000000000001,1.1272803566440293,91.98534121942302,76,13,2.0378190440079442
2005-01-06 07:30:00,65.38,0.17,1.3,239,135,295,0,3.4000000000000004,28.21,998,239,135,0,295,22.8,53,6.800000000000001,6.186166157874381,504.78712018558804,295,135,2.1545048120001544
2005-01-06 08:30:00,52.870000000000005,0.17,1.3,334,284,505,0,2.9000000000000004,23.09,997,334,284,1,505,25.5,57,7.5,11.809054561073,963.6111432944106,505,284,2.312138946529651
2005-01-06 09:30:00,41.75,0.17,1.3,437,278,644,0,2.7,19.71,996,437,278,1,644,28.0,57,7.4,11.199343364777828,913.8591076930093,644,278,2.529109811779944
2005-01-06 10:30:00,33.47,0.17,1.3,471,341,755,0,3.0,17.63,995,471,341,1,755,30.200000000000003,56,7.2,15.283314712215976,1247.1085036487948,755,341,2.820357364800007
2005-01-06 11:30:00,30.47,0.17,1.3,475,370,794,0,3.3000000000000003,16.54,994,475,370,1,794,31.700000000000003,55,6.9,11.611342233515062,947.4779464312576,794,370,3.1696365165133384
2005-01-06 12:30:00,34.17,0.17,1.3,542,143,660,0,3.6,16.35,993,542,143,1,660,32.300000000000004,54,6.5,11.123167280486745,907.643188942207,660,143,3.5132113357653156
2005-01-06 13:30:00,42.87,0.17,1.2000000000000002,470,110,550,0,4.1000000000000005,16.87,992,470,110,0,550,32.4,53,6.1000000000000005,7.407961223218085,604.4847999361963,550,110,3.7929003806571533
2005-01-06 14:30:00,54.2,0.17,1.2000000000000002,346,68,386,0,5.0,18.72,992,346,68,0,386,31.700000000000003,52,5.300000000000001,5.580479503615452,455.3634845871442,386,68,3.9995142031481588
2005-01-06 15:30:00,66.82000000000001,0.17,1.2000000000000002,176,21,184,0,6.2,22.8,992,176,21,0,184,29.6,49,3.8,2.5306863792585728,206.50235652864734,184,21,4.149824042107273
2005-01-06 16:30:00,80.06,0.17,1.2000000000000002,17,0,17,0,7.0,28.33,993,17,0,0,17,26.9,46,2.9000000000000004,0.208335,17.0,17,0,4.261639247762792
2005-01-06 17:30:00,93.79,0.17,1.2000000000000002,0,0,0,0,6.5,30.03,993,0,0,1,0,25.3,46,2.9000000000000004,0.0,0.0,0,0,4.347424147200041
2005-01-06 18:30:00,107.61,0.17,1.2000000000000002,0,0,0,0,5.9,29.85,994,0,0,1,0,24.700000000000003,47,3.2,0.0,0.0,0,0,4.414840800640106
2005-01-06 19:30:00,121.46,0.17,1.1,0,0,0,0,5.5,30.58,995,0,0,1,0,23.9,47,3.3000000000000003,0.0,0.0,0,0,4.46790821102069
2005-01-06 20:30:00,135.19,0.17,1.1,0,0,0,0,5.300000000000001,31.62,995,0,0,1,0,23.1,45,3.4000000000000004,0.0,0.0,0,0,4.50693023937352
2005-01-06 21:30:00,148.46,0.17,1.1,0,0,0,0,5.1000000000000005,32.87,995,0,0,1,0,22.200000000000003,43,3.5,0.0,0.0,0,0,4.5242552878847695
2005-01-06 22:30:00,160.16,0.17,1.1,0,0,0,0,4.9,34.230000000000004,995,0,0,0,0,21.3,42,3.7,0.0,0.0,0,0,4.46872847079613
2005-01-06 23:30:00,165.6,0.17,1.1,0,0,0,0,4.7,35.5,995,0,0,1,0,20.5,42,3.8,0.0,0.0,0,0,2.7684483757715754
2005-01-07 00:30:00,159.1,0.17,1.1,0,0,0,1,4.6000000000000005,36.74,994,0,0,1,0,19.8,44,3.8,0.0,0.0,0,0,1.7935188640708764
2005-01-07 01:30:00,147.12,0.17,1.0,0,0,0,1,4.5,38.43,994,0,0,1,0,19.0,46,3.8,0.0,0.0,0,0,1.7584966126409745
2005-01-07 02:30:00,133.77,0.17,1.0,0,0,0,1,4.4,39.68,994,0,0,1,0,18.4,48,3.8,0.0,0.0,0,0,1.7802124179406527
2005-01-07 03:30:00,120.02,0.17,1.0,0,0,0,1,4.3,40.85,995,0,0,1,0,17.8,47,3.9,0.0,0.0,0,0,1.8214525658951974
2005-01-07 04:30:00,106.16,0.17,1.0,0,0,0,1,4.1000000000000005,41.56,995,0,0,1,0,17.3,46,4.0,0.0,0.0,0,0,1.8764535592050806
2005-01-07 05:30:00,92.35,0.17,1.0,0,0,0,0,3.8,40.28,996,0,0,0,0,17.5,45,4.5,0.0,0.0,0,0,1.9461671207698306
2005-01-07 06:30:00,78.64,0.17,1.0,44,2,45,0,3.5,36.27,997,44,2,0,45,18.8,46,5.6000000000000005,0.5802449976791224,47.34761302971215,45,2,2.0351137269487736
2005-01-07 07:30:00,65.43,0.17,1.0,233,57,257,0,2.7,29.63,997,233,57,0,257,21.1,50,6.9,4.2348987773638065,345.5649757130809,257,57,2.1515918400169216
2005-01-07 08:30:00,52.89,0.17,1.0,379,161,476,8,2.1,24.52,996,328,14,7,337,23.6,54,7.4,4.406761011033626,359.58882178976955,337,14,2.308929088507064
